case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,recurrent_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.1631787608582817e+02,2,16,4.3120509127174437e-03,True,False,False,False,8,132,24,32,8,4.1067902648783616e+04,1.8390370753258983e-01,1.8388557844972300e-01,8.6437854077027504e-02,1.6230342986008559e-01,8.8263272861532049e-01,9.9735225079466838e-01,1.6230342982658538e-01,8.8254571919287361e-01,9.9735001388579791e-01,4.2970304681893656e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",1,24,8,16,24,16,32,32,1.8879950557623005e+06,2,32,2.9652450867502250e-01,True,False,False,False,8,132,24,30,6,4.1336608940527105e+04,1.8390370753258983e-01,1.8388557844972300e-01,9.5715879059308395e-02,1.5701075268176093e-01,8.5385028018763287e-01,9.9676011150040977e-01,1.5701075268176093e-01,8.5376610829847921e-01,9.9675787595440390e-01,2.0124271101685843e-12,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,9.7171920140804801e+01,2,16,1.6673540407908838e-04,False,True,False,False,8,132,24,32,8,6.2585987241011427e+05,1.8390370753258983e-01,1.8388557844972300e-01,7.1714200960260824e-04,1.8388418004039198e-01,9.9999239522020800e-01,9.9999974284384430e-01,1.8388417134906621e-01,9.9989376949608166e-01,9.9999745231306647e-01,9.9965762607373754e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",1,24,8,16,24,16,32,28,1.0224392758381573e+06,2,32,2.9649320103939081e-01,False,True,False,False,8,132,23,31,8,3.2893558285837974e+12,1.8390370753258983e-01,1.8388557844972300e-01,8.6757761466082714e-04,1.8388353180987083e-01,9.9998887003608750e-01,9.9999969021830071e-01,1.8388353180987083e-01,9.9989029191966983e-01,9.9999744740652730e-01,9.9963851309161533e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,256,56,4.3870896175901440e+05,2,256,2.2110536680487383e+00,True,True,True,False,8,132,24,28,4,1.1009283837495745e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746732330678e-01,1.2909944524823022e-01,7.0206400271638425e-01,9.9263177791184720e-01,1.2909944524799966e-01,7.0199479379784535e-01,9.9262199854950017e-01,2.1648313136182657e-13,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,272,64,4.3954927680081455e+05,2,272,2.2308443498939297e+00,True,True,True,False,8,132,24,28,4,1.1016080698529491e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746769266877e-01,1.2909944487358055e-01,7.0206400067897778e-01,9.9263177503120603e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,4.9081848465034942e-13,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.1631787608582817e+02,2,16,4.3120509127174437e-03,True,False,False,False,8,132,24,32,8,4.1459726349284669e+04,1.8390370753258983e-01,1.8388558020327053e-01,8.6440937984518532e-02,1.6230178941419610e-01,8.8262379918417033e-01,9.9735205958422435e-01,1.6230178941419610e-01,8.8253679924008255e-01,9.9734982010222040e-01,4.2963549567911374e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",6,24,8,16,24,16,32,32,1.8879950557623005e+06,2,32,2.9652450867502250e-01,True,False,False,False,8,132,24,30,6,4.1336608940485050e+04,1.8390370753258983e-01,1.8388558020327053e-01,9.5715882428154861e-02,1.5701075268176093e-01,8.5385027204524866e-01,9.9676011410723719e-01,1.5701075268176093e-01,8.5376610829847921e-01,9.9675787595440390e-01,1.9460241373186683e-12,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,9.7171920140804801e+01,2,16,1.6673540407908838e-04,False,True,False,False,8,132,23,31,8,6.2273061927779266e+10,1.8390370753258983e-01,1.8388558020327053e-01,7.1759190047557394e-04,1.8388418003884349e-01,9.9999238567578008e-01,9.9999971467904281e-01,1.8388418000846171e-01,9.9989381658265553e-01,9.9999745213679059e-01,9.9965791069228815e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",6,24,8,16,24,16,32,28,1.0224392758381573e+06,2,32,2.9649320103939081e-01,False,True,False,False,8,132,23,31,8,3.2893675657309639e+12,1.8390370753258983e-01,1.8388558020327053e-01,8.6794920454094442e-04,1.8388353180987083e-01,9.9998886050011404e-01,9.9999969283360057e-01,1.8388353180987085e-01,9.9989029191966994e-01,9.9999744740652730e-01,9.9963851309161533e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,256,56,4.3870896175901440e+05,2,256,2.2110536680487383e+00,True,True,True,False,8,132,24,28,4,1.1016080698674592e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.3094747015512254e-01,1.2909944487358055e-01,7.0206399398403962e-01,9.9263177666221658e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,2.7485756319682425e-13,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_stage_scalar_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,272,64,4.3954927680081455e+05,2,272,2.2308443498939297e+00,True,True,True,False,8,132,24,28,4,1.1016080698697710e+04,1.8390370753258983e-01,1.8388558020327053e-01,1.3094747015512270e-01,1.2909944487358055e-01,7.0206399398403962e-01,9.9263177666221658e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,3.6588007003364057e-13,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,3.1631787608582817e+02,2,16,4.3120509127174437e-03,True,False,False,False,8,132,24,32,8,2.8846180290788459e+04,1.8390370753258983e-01,1.8393788717788728e-01,8.7841300506092831e-02,1.6160771103157015e-01,8.7859936585701071e-01,9.9735205954057904e-01,1.5720327490963606e-01,8.5481297260838451e-01,9.9678491025684135e-01,8.3443208239132788e-02,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",1,24,8,16,24,16,32,32,1.8879950557623005e+06,2,32,2.9652450867502250e-01,True,False,False,False,8,132,24,30,6,4.1336609006069724e+04,1.8390370753258983e-01,1.8393788717788728e-01,9.5816334107354031e-02,1.5701075268176093e-01,8.5360746005479027e-01,9.9676011410789855e-01,1.5701075268176093e-01,8.5376610829847921e-01,9.9675787595440390e-01,1.9616948769319061e-12,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",1,24,8,16,24,16,16,16,9.7171920140804801e+01,2,16,1.6673540407908838e-04,False,True,False,False,8,132,24,32,8,1.1520561513235371e+08,1.8390370753258983e-01,1.8393788717788728e-01,4.4446226764888472e-03,1.8388418003930851e-01,9.9970801481194116e-01,9.9999969756471607e-01,1.8388417898278364e-01,9.9989381100539954e-01,9.9999745213207825e-01,9.9965787767932890e-01,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",1,24,8,16,24,16,32,28,1.0224392758381573e+06,2,32,2.9649320103939081e-01,False,True,False,False,8,132,23,31,8,3.2893573595210723e+12,1.8390370753258983e-01,1.8393788717788728e-01,4.4713609330280313e-03,1.8388353180987085e-01,9.9970449063621214e-01,9.9999969283426415e-01,1.8388353180987085e-01,9.9989029191966994e-01,9.9999744740652730e-01,9.9963851309161533e-01,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,256,56,4.3870896175901440e+05,2,256,2.2110536680487383e+00,True,True,True,False,8,132,24,28,4,1.1016078961825540e+04,1.8390370753258983e-01,1.8393788717788728e-01,1.3102091311225547e-01,1.2909944487369393e-01,7.0186434591825653e-01,9.9263177666587088e-01,1.2909944487369393e-01,7.0199479176250990e-01,9.9262199567097065e-01,2.6599390428446805e-13,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,case_local_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,case_local_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,case_local_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_velocity_bilinear_rows_perp,active non-final velocity plus bilinear recurrent source/velocity curvature rows,"0,1",1,24,8,16,24,16,272,64,4.3954927680081455e+05,2,272,2.2308443498939297e+00,True,True,True,False,8,132,24,28,4,1.1016080731864386e+04,1.8390370753258983e-01,1.8393788717788728e-01,1.3102091311236735e-01,1.2909944487358055e-01,7.0186434591764013e-01,9.9263177666579705e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,5.0302528448063722e-13,3.1716002775823931e-34,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_curvature_rows_perp,two-step recurrent source-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,3.1631787608582817e+02,2,16,4.3120509127174437e-03,True,False,False,False,8,132,24,32,8,3.2882680043640445e+04,1.8390370753258983e-01,1.8411563974505604e-01,8.7736287403545415e-02,1.6186695978912355e-01,8.7915920675321158e-01,9.9735205958576512e-01,1.5817368248395841e-01,8.6008968827302312e-01,9.9693835889516791e-01,1.7475218128253322e-02,1.1691914586183223e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_source_curvature_rows_perp,active non-final velocity plus recurrent source-row curvature,"0,1",6,24,8,16,24,16,32,32,1.8879950557623005e+06,2,32,2.9652450867502250e-01,True,False,False,False,8,132,24,30,6,4.1336609369947117e+04,1.8390370753258983e-01,1.8411563974505604e-01,9.6157123194478764e-02,1.5701075268176093e-01,8.5278335343576950e-01,9.9676011410723975e-01,1.5701075268176093e-01,8.5376610829847921e-01,9.9675787595440390e-01,1.9708929349270862e-12,1.1691914586183223e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_velocity_curvature_rows_perp,two-step recurrent non-final velocity-row curvature residualized against local source rows,"0,1",6,24,8,16,24,16,16,16,9.7171920140804801e+01,2,16,1.6673540407908838e-04,False,True,False,False,8,132,23,31,8,2.3968932010497276e+10,1.8390370753258983e-01,1.8411563974505604e-01,9.2291456887398336e-03,1.8388418003892362e-01,9.9874285689986508e-01,9.9999969756400220e-01,1.8388417710633848e-01,9.9989380080198820e-01,9.9999745210406110e-01,9.9965782822505433e-01,1.1691914586183223e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,active_plus_recurrent_velocity_curvature_rows_perp,active non-final velocity plus recurrent velocity-row curvature,"0,1",6,24,8,16,24,16,32,28,1.0224392758381573e+06,2,32,2.9649320103939081e-01,False,True,False,False,8,132,23,31,8,3.2893586422818008e+12,1.8390370753258983e-01,1.8411563974505604e-01,9.2420521454648890e-03,1.8388353180987083e-01,9.9873933612860588e-01,9.9999969283360313e-01,1.8388353180987083e-01,9.9989029191966983e-01,9.9999744740652730e-01,9.9963851309161533e-01,1.1691914586183223e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
cylindrical_sharp,0.01,universal_recurrent_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_recurrent_history_capacity_gap_not_full_tfe,,universal_recurrent_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_recurrent_history_capacity_oracle_fit,recurrent_source_velocity_bilinear_rows_perp,target-free pairwise bilinear products of recurrent source/velocity curvature rows,"0,1",6,24,8,16,24,16,256,56,4.3870896175901440e+05,2,256,2.2110536680487383e+00,True,True,True,False,8,132,24,28,4,1.1016080908276006e+04,1.8390370753258983e-01,1.8411563974505604e-01,1.3127033987944403e-01,1.2909944487358069e-01,7.0118673814100752e-01,9.9263177666222158e-01,1.2909944487358069e-01,7.0199479176189417e-01,9.9262199567089682e-01,2.2139387215599126e-13,1.1691914586183223e-18,True,True,True,False,True,True,False,False,False,False,False,The tested recurrent curvature/bilinear history features do not reproduce the local correction.,derive a revised weak-row formula or richer nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit tests two-step recurrent curvature and pairwise source/velocity bilinear history features. The feature library is target-free, but the capacity projection still uses the target Jacobian for evaluation, so it is not an accepted full-TFE stage replacement."
