case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,history_feature_rows,history_feature_rank,history_feature_condition,history_step_count,history_direction_count,history_delta_norm,history_source_transport_used,history_velocity_transport_used,history_combined_transport_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,history_projected_correction_norm,history_correction_residual_norm,history_correction_relative_residual,max_history_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,multi_step_history_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,2.1265592815448358e+06,2,32,2.0232390507443973e-01,True,False,False,False,8,132,24,30,6,2.5834047729858398e+03,2.6043562229773637e-01,2.5992975651812394e-01,1.7292094820340256e-01,1.9406654527768552e-01,7.4661149949622629e-01,9.9256383264648207e-01,1.9406654527768524e-01,7.4516129385642804e-01,9.9228289053780172e-01,1.0503677922578502e-12,5.7878120260073902e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",1,24,8,16,24,16,48,44,1.9324422450371084e+05,2,48,4.6549512567040119e-01,True,False,False,False,8,132,24,30,6,2.1416897042783030e+03,2.6043562229773637e-01,2.5992975651812394e-01,1.8492540834055093e-01,1.8266382146898752e-01,7.0274301763619373e-01,9.9256383261993919e-01,1.8266382146898752e-01,7.0137802139893812e-01,9.9228289051126628e-01,2.2709175333108763e-15,5.7878120260073902e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,24,2.2184731424556926e+05,2,32,4.7803865377208883e-02,False,True,False,False,8,132,24,32,8,6.8194151258548284e+08,2.6043562229773637e-01,2.5992975651812394e-01,1.3518518028226793e-02,2.5957798056439946e-01,9.9864664993174812e-01,9.9999101961644654e-01,2.5957798056439935e-01,9.9670689544782565e-01,9.9992678378147082e-01,9.8883437023761345e-01,5.7878120260073902e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,48,32,4.4496765617067307e+04,2,48,4.2194307554850813e-01,False,True,False,False,8,132,24,32,8,4.2158980992244654e+09,2.6043562229773637e-01,2.5992975651812394e-01,1.3518518028234904e-02,2.5957798056439901e-01,9.9864664993174646e-01,9.9999101961644654e-01,2.5957798056439901e-01,9.9670689544782443e-01,9.9992678378147082e-01,9.8883437023761345e-01,5.7878120260073902e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,64,45,4.1801494975305274e+06,2,64,2.0789461779847310e-01,True,True,True,False,8,132,24,29,5,2.0617579966318335e+03,2.6043562229773637e-01,2.5992975651812394e-01,1.8501379501235304e-01,1.8257429714694334e-01,7.0239860027035073e-01,9.9256381747481692e-01,1.8257429714694334e-01,7.0103427302360333e-01,9.9228287537043081e-01,1.0444461807615710e-14,5.7878120260073902e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,80,53,1.2116534856835864e+06,2,80,4.6794328883733860e-01,True,True,True,False,8,132,24,29,5,2.0617579966758408e+03,2.6043562229773637e-01,2.5992975651812394e-01,1.8501379501234830e-01,1.8257429714694276e-01,7.0239860027034851e-01,9.9256381747481692e-01,1.8257429714694276e-01,7.0103427302360111e-01,9.9228287537043081e-01,2.2422301163417949e-15,5.7878120260073902e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,2.1265592815448358e+06,2,32,2.0232390507443973e-01,True,False,False,False,8,132,24,30,6,2.5834047461300829e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.7305134036251518e-01,1.9406654553916231e-01,7.4636236877986717e-01,9.9256383264440462e-01,1.9406654553916169e-01,7.4516129486042459e-01,9.9228289053780183e-01,1.2626953948335529e-12,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",6,24,8,16,24,16,48,44,1.9324422450371084e+05,2,48,4.6549512567040119e-01,True,False,False,False,8,132,24,30,6,2.1416896920406475e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8504734211847892e-01,1.8266382146898752e-01,7.0250852409007525e-01,9.9256383261786152e-01,1.8266382146898752e-01,7.0137802139893812e-01,9.9228289051126628e-01,1.9670053022328839e-15,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,24,2.2184731424556926e+05,2,32,4.7803865377208883e-02,False,True,False,False,8,132,24,32,8,2.4166592435323610e+09,2.6043562229773637e-01,2.6001651966512862e-01,1.5095115265364258e-02,2.5957798056439912e-01,9.9831341831167386e-01,9.9999101961637793e-01,2.5957798056439907e-01,9.9670689544782465e-01,9.9992678378147082e-01,9.8883437023761345e-01,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,48,32,4.4496765617067307e+04,2,48,4.2194307554850813e-01,False,True,False,False,8,132,24,32,8,4.2158981569575686e+09,2.6043562229773637e-01,2.6001651966512862e-01,1.5095115265366393e-02,2.5957798056439901e-01,9.9831341831167342e-01,9.9999101961637793e-01,2.5957798056439901e-01,9.9670689544782443e-01,9.9992678378147082e-01,9.8883437023761334e-01,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,64,45,4.1801494975305274e+06,2,64,2.0789461779847310e-01,True,True,True,False,8,132,24,29,5,2.0617579858913950e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8513567057719610e-01,1.8257429714694293e-01,7.0216422165052295e-01,9.9256381747273914e-01,1.8257429714694293e-01,7.0103427302360166e-01,9.9228287537043081e-01,1.1178527044956757e-14,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_component_diagonal_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,80,53,1.2116534856835864e+06,2,80,4.6794328883733860e-01,True,True,True,False,8,132,24,29,5,2.0617579859050693e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8513567057719132e-01,1.8257429714694276e-01,7.0216422165052228e-01,9.9256381747273914e-01,1.8257429714694276e-01,7.0103427302360111e-01,9.9228287537043081e-01,5.3407962984535323e-15,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,2.1265592815448358e+06,2,32,2.0232390507443973e-01,True,False,False,False,8,132,24,30,6,2.5834047088839475e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.7257757758373113e-01,1.9406654522397512e-01,7.4726784775943067e-01,9.9256383264490478e-01,1.9406654522397512e-01,7.4516129365019623e-01,9.9228289053780172e-01,1.1564148704123758e-10,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",1,24,8,16,24,16,48,44,1.9324422450371084e+05,2,48,4.6549512567040119e-01,True,False,False,False,8,132,24,30,6,2.1416896586016533e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8460436773321506e-01,1.8266382146898752e-01,7.0336080118862254e-01,9.9256383261836190e-01,1.8266382146898752e-01,7.0137802139893812e-01,9.9228289051126628e-01,2.0664225548973776e-15,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,24,2.2184731424556926e+05,2,32,4.7803865377208883e-02,False,True,False,False,8,132,24,32,8,4.1272782147162571e+09,2.6043562229773637e-01,2.5970145217120505e-01,8.0072633240827994e-03,2.5957798056439901e-01,9.9952456327920480e-01,9.9999101961643910e-01,2.5957798056439901e-01,9.9670689544782443e-01,9.9992678378147082e-01,9.8883437023761334e-01,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",1,24,8,16,24,16,48,32,4.4496765617067307e+04,2,48,4.2194307554850813e-01,False,True,False,False,8,132,24,32,8,4.2158978654476161e+09,2.6043562229773637e-01,2.5970145217120505e-01,8.0072633240828237e-03,2.5957798056439901e-01,9.9952456327920480e-01,9.9999101961643910e-01,2.5957798056439901e-01,9.9670689544782443e-01,9.9992678378147082e-01,9.8883437023761345e-01,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",1,24,8,16,24,16,64,45,4.1801494975305274e+06,2,64,2.0789461779847310e-01,True,True,True,False,8,132,24,29,5,2.0617579521782468e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469290804233582e-01,1.8257429714694276e-01,7.0301608104440960e-01,9.9256381747323963e-01,1.8257429714694276e-01,7.0103427302360111e-01,9.9228287537043081e-01,8.4189549945531043e-11,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,case_local_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,case_local_multi_step_history_capacity_nonfinal_full_component_value_fit,case_local_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",1,24,8,16,24,16,80,53,1.2116534856835864e+06,2,80,4.6794328883733860e-01,True,True,True,False,8,132,24,29,5,2.0617579521792236e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469290804233002e-01,1.8257429714694276e-01,7.0301608104440960e-01,9.9256381747323963e-01,1.8257429714694276e-01,7.0103427302360111e-01,9.9228287537043081e-01,2.9372891164490986e-15,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_transport_delta_rows_perp,two-step transported source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,2.1265592815448358e+06,2,32,2.0232390507443973e-01,True,False,False,False,8,132,24,32,8,2.5833599400900994e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.7257775923242333e-01,1.9406638675343177e-01,7.4726723096770575e-01,9.9256380934002275e-01,1.9406638339018797e-01,7.4516067225368476e-01,9.9228290451551726e-01,1.6315129930829393e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_transport_delta_rows_perp,active non-final velocity plus two-step transported source-row deltas,"0,1",6,24,8,16,24,16,48,44,1.9324422450371084e+05,2,48,4.6549512567040119e-01,True,False,False,False,8,132,24,30,6,2.1416896585981326e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8460437095463719e-01,1.8266382146898752e-01,7.0336079498680060e-01,9.9256379533036510e-01,1.8266382146898755e-01,7.0137802139893823e-01,9.9228289051126628e-01,2.3660881800366557e-15,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_velocity_transport_delta_rows_perp,two-step transported non-final velocity-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,24,2.2184731424556926e+05,2,32,4.7803865377208883e-02,False,True,False,False,8,132,24,32,8,2.0108006480092236e+06,2.6043562229773637e-01,2.5970145446109977e-01,8.0073110549320845e-03,2.5957798138301375e-01,9.9952455761812253e-01,9.9999102031592113e-01,2.5957798056449743e-01,9.9670689544820235e-01,9.9992678378174427e-01,9.8883437023776555e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_velocity_transport_delta_rows_perp,active non-final velocity plus two-step transported velocity-row deltas,"0,1",6,24,8,16,24,16,48,32,4.4496765617067307e+04,2,48,4.2194307554850813e-01,False,True,False,False,8,132,24,32,8,4.2158978637790546e+09,2.6043562229773637e-01,2.5970145446109977e-01,8.0073375924315064e-03,2.5957798056439901e-01,9.9952455446598487e-01,9.9999101898500664e-01,2.5957798056439901e-01,9.9670689544782443e-01,9.9992678378147082e-01,9.8883437023761345e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,two_step_source_velocity_transport_delta_rows_perp,two-step transported source-row and non-final velocity-row deltas,"0,1",6,24,8,16,24,16,64,45,4.1801494975305274e+06,2,64,2.0789461779847310e-01,True,True,True,False,8,132,24,32,8,2.0617468238366300e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469291011168573e-01,1.8257429831082159e-01,7.0301607932723020e-01,9.9256379317188625e-01,1.8257429831073277e-01,7.0103427749222946e-01,9.9228288835240197e-01,1.5438312982224139e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
cylindrical_sharp,0.02,universal_multi_step_history_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_multi_step_history_capacity_gap_not_full_tfe,,universal_multi_step_history_capacity_nonfinal_full_component_value_fit,all_case_h_multi_step_history_capacity_oracle_fit,active_plus_two_step_source_velocity_transport_delta_rows_perp,active non-final velocity plus two-step source/velocity transport deltas,"0,1",6,24,8,16,24,16,80,53,1.2116534856835864e+06,2,80,4.6794328883733860e-01,True,True,True,False,8,132,24,29,5,2.0617579521790599e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469291126221027e-01,1.8257429714694276e-01,7.0301607484562723e-01,9.9256378018524327e-01,1.8257429714694276e-01,7.0103427302360111e-01,9.9228287537043081e-01,2.9381715066637683e-15,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested two-step history-transport non-final source features do not reproduce the local correction.,derive a revised weak-row formula or nonlinear recurrent history source law for the coefficient-gradient closure,"This capacity audit advances the terminal output twice and stacks transported source-row/non-final velocity-row deltas from both future states. It tests a multi-step trajectory-history feature space, not a target-free formula and not an accepted nonlinear h-sweep."
