case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,capacity_feature_rows,capacity_feature_rank,capacity_feature_condition,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,capacity_projected_correction_norm,capacity_correction_residual_norm,capacity_correction_relative_residual,max_capacity_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,direction_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.02,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3776171241465627e+00,False,8,132,23,31,8,1.7116241154264307e+11,2.6043562229773637e-01,2.6001651966512862e-01,1.2816055194708005e-02,2.5970047983785555e-01,9.9878453942972512e-01,9.9999994600496966e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,24,16,3.3661310772748796e+00,False,8,132,23,31,8,1.7116241243390240e+11,2.6043562229773637e-01,2.6001651966512862e-01,1.2816055194707998e-02,2.5970047983785555e-01,9.9878453942972512e-01,9.9999994600496966e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,32,32,4.7395996455999018e+01,False,8,132,23,31,8,1.7116241926164026e+11,2.6043562229773637e-01,2.6001651966512862e-01,1.2816055194707996e-02,2.5970047983785555e-01,9.9878453942972512e-01,9.9999994600496966e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,24,24,3.3788137899507436e+00,True,8,132,24,24,0,4.7311497481484807e+01,2.6043562229773637e-01,2.6001651966512862e-01,2.6001651966512840e-01,3.4477621490304800e-16,1.3259781161100076e-15,1.5909697068213232e-15,4.0136949390546998e-16,1.5411466771109161e-15,2.6869479616886770e-15,8.3740178333789584e-16,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_component_diagonal_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,40,40,4.7412778006780918e+01,True,8,132,24,24,0,4.7311497481484800e+01,2.6043562229773637e-01,2.6001651966512862e-01,2.6001651966512856e-01,6.4277489483212478e-16,2.4720540666413999e-15,3.8231656061103053e-15,6.4713808947154933e-16,2.4848293937751928e-15,4.0271635625490390e-15,7.6082711639081769e-16,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3776171241465627e+00,False,8,132,24,32,8,9.5794957591821451e+05,2.6043562229773637e-01,2.5970145217120505e-01,6.7677778310992569e-04,2.5970057033373067e-01,9.9999660441839278e-01,9.9999999931371708e-01,2.5970047996208029e-01,9.9717725889734221e-01,9.9993570959742861e-01,9.9139525438465625e-01,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3776171241465627e+00,False,8,132,23,31,8,1.7116239920554749e+11,2.6043562229773637e-01,2.5970145217120505e-01,7.1065590851431513e-04,2.5970047983785555e-01,9.9999625595721020e-01,9.9999994600503084e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,24,16,3.3776171241465587e+00,False,8,132,23,31,8,1.7116239960686908e+11,2.6043562229773637e-01,2.5970145217120505e-01,7.1065590851431589e-04,2.5970047983785555e-01,9.9999625595721020e-01,9.9999994600503084e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,32,32,4.7395996455999018e+01,False,8,132,23,31,8,1.7116239923645273e+11,2.6043562229773637e-01,2.5970145217120505e-01,7.1065590851431448e-04,2.5970047983785555e-01,9.9999625595721020e-01,9.9999994600503084e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,24,24,3.3788137899507436e+00,True,8,132,24,24,0,4.7311145524352398e+01,2.6043562229773637e-01,2.5970145217120505e-01,2.5970145217120488e-01,3.4209719895195119e-16,1.3172710282976305e-15,1.5944293251686374e-15,1.2600544020808147e-15,4.8382567291055513e-15,1.0176676037199150e-14,1.1685737152389419e-15,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,case_local_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_full_component_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,40,40,4.7412778006780918e+01,True,8,132,24,24,0,4.7311145524352348e+01,2.6043562229773637e-01,2.5970145217120505e-01,2.5970145217120499e-01,6.3788618919466531e-16,2.4562288114359350e-15,3.8086568437531916e-15,1.3299394450705569e-15,5.1065957618890463e-15,1.0070769619576278e-14,1.4119320857109290e-15,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3776171241465627e+00,False,8,132,24,32,8,5.6059964757763792e+05,2.6043562229773637e-01,2.5970145446109977e-01,6.7711667453333583e-04,2.5970057174026351e-01,9.9999660101697119e-01,9.9999999831495268e-01,2.5970048099226972e-01,9.9717726285298169e-01,9.9993570983635904e-01,9.9139527237079472e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3776171241465627e+00,False,8,132,23,31,8,1.7116239695266858e+11,2.6043562229773637e-01,2.5970145446109977e-01,7.1149223345816956e-04,2.5970047983785555e-01,9.9999624713983126e-01,9.9999994537359271e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,24,16,3.3776171246573745e+00,False,8,132,23,31,8,1.7116239690629544e+11,2.6043562229773637e-01,2.5970145446109977e-01,7.1149223345817053e-04,2.5970047983785555e-01,9.9999624713983126e-01,9.9999994537359271e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,32,32,4.7395996455999018e+01,False,8,132,23,31,8,1.7116239867062912e+11,2.6043562229773637e-01,2.5970145446109977e-01,7.1149223345816923e-04,2.5970047983785555e-01,9.9999624713983126e-01,9.9999994537359271e-01,2.5970047983785555e-01,9.9717725842035387e-01,9.9993570959666334e-01,9.9139525160949371e-01,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,24,24,3.3788137899507436e+00,True,8,132,24,24,0,4.7311145524355261e+01,2.6043562229773637e-01,2.5970145446109977e-01,2.5970145446109960e-01,3.3037892989024672e-16,1.2721489395421680e-15,1.9094117645872815e-15,3.7776448658201453e-16,1.4505100463950547e-15,1.8831510964275985e-15,1.0464005315900205e-15,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.02,universal_direction_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,universal_direction_capacity_nonfinal_full_component_value_fit,all_case_h_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",6,24,8,16,24,16,40,40,4.7412778006780918e+01,True,8,132,24,24,0,4.7311145524355226e+01,2.6043562229773637e-01,2.5970145446109977e-01,2.5970145446109971e-01,6.3858837435082564e-16,2.4589326065806795e-15,3.7954546933577231e-15,6.4897406603239995e-16,2.4918790306284480e-15,3.9603385892107796e-15,1.1821858956200117e-15,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3771747158100625e+00,False,8,132,24,32,8,7.2911793277015155e+06,1.8390370753258983e-01,1.8388557844972300e-01,5.6644934206930213e-05,1.8388556972514367e-01,9.9999995255430352e-01,9.9999999871134526e-01,1.8388556869308242e-01,9.9990136773341454e-01,9.9999775363521892e-01,9.9969767919584807e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,16,16,3.3771747158100620e+00,False,8,132,23,31,8,2.0083162966870281e+14,1.8390370753258983e-01,1.8388557844972300e-01,5.9905406130088398e-05,1.8388556869186756e-01,9.9999994693517824e-01,9.9999999644767479e-01,1.8388556869186756e-01,9.9990136772680860e-01,9.9999775363521459e-01,9.9969767915771479e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,24,16,3.3771747139476020e+00,False,8,132,23,31,8,2.0083160765066772e+14,1.8390370753258983e-01,1.8388557844972300e-01,5.9905406130088296e-05,1.8388556869186756e-01,9.9999994693517824e-01,9.9999999644767479e-01,1.8388556869186756e-01,9.9990136772680860e-01,9.9999775363521459e-01,9.9969767915771479e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_active_velocity_rows,source_consistency_and_active_nonfinal_velocity,"0,1",1,24,8,16,24,16,32,32,4.7386319718360902e+01,False,8,132,23,31,8,2.0083125416887134e+14,1.8390370753258983e-01,1.8388557844972300e-01,5.9905406130088262e-05,1.8388556869186756e-01,9.9999994693517824e-01,9.9999999644767479e-01,1.8388556869186756e-01,9.9990136772680860e-01,9.9999775363521459e-01,9.9969767915771479e-01,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,all_stage_velocity_rows,all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,24,24,3.3786400703273558e+00,True,8,132,24,24,0,4.7393576503537723e+01,1.8390370753258983e-01,1.8388557844972300e-01,1.8388557844972298e-01,4.0361115804941870e-16,2.1949038171026113e-15,3.9033912094540959e-15,9.0708063578744591e-16,4.9323673130771490e-15,9.6123972170363871e-15,1.6183768144250516e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,case_local_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_spans_not_full_tfe,,case_local_direction_capacity_nonfinal_stage_scalar_value_fit,case_local_direction_capacity_oracle_fit,source_plus_all_stage_velocity_rows,source_consistency_and_all_stage_velocity_upper_bound,"0,1",1,24,8,16,24,16,40,40,4.7406880617040137e+01,True,8,132,24,24,0,4.7393576503537673e+01,1.8390370753258983e-01,1.8388557844972300e-01,1.8388557844972295e-01,5.7323816015701710e-16,3.1173633353403446e-15,5.8725238432917023e-15,9.9793024248565612e-16,5.4263737032534351e-15,9.6867852899990287e-15,1.8655744152438626e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,True,"The feature-space capacity fit can reproduce the local oracle correction, but it uses the target Jacobian for coefficient fitting and is not a target-free formula or h-sweep.",derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,row_matched_active_velocity_rows,row_matched_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3771747158100625e+00,False,8,132,24,32,8,7.2911793277015658e+06,1.8390370753258983e-01,1.8388558020327053e-01,6.2076990697998620e-05,1.8388556972514367e-01,9.9999994301822437e-01,9.9999999998814004e-01,1.8388556869308242e-01,9.9990136773341454e-01,9.9999775363521892e-01,9.9969767919584807e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,all_active_velocity_rows,all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,16,16,3.3771747158100620e+00,False,8,132,23,31,8,2.0083171848745662e+14,1.8390370753258983e-01,1.8388558020327053e-01,6.5065827332193288e-05,1.8388556869186756e-01,9.9999993739909920e-01,9.9999999906297543e-01,1.8388556869186756e-01,9.9990136772680860e-01,9.9999775363521459e-01,9.9969767915771479e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
cylindrical_sharp,0.01,universal_direction_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_direction_capacity_gap_not_full_tfe,,universal_direction_capacity_nonfinal_stage_scalar_value_fit,all_case_h_direction_capacity_oracle_fit,closure_plus_all_active_velocity_rows,closure_and_all_active_nonfinal_velocity,"0,1",6,24,8,16,24,16,24,16,3.3771747158100647e+00,False,8,132,23,31,8,2.0083170029107972e+14,1.8390370753258983e-01,1.8388558020327053e-01,6.5065827332193220e-05,1.8388556869186756e-01,9.9999993739909920e-01,9.9999999906297543e-01,1.8388556869186756e-01,9.9990136772680860e-01,9.9999775363521459e-01,9.9969767915771479e-01,1.1683695253089600e-18,True,True,True,False,True,True,False,False,False,False,False,The tested source-derived feature space does not have enough linear capacity to reproduce the local oracle correction.,derive non-final nonlinear or second-differential source features for the coefficient-gradient law,"This is a capacity audit: the target Jacobian defines the oracle correction being projected, but the result is not an implemented target-free law. It distinguishes feature-space capacity from an actual formula for choosing coefficients."
