case,h,candidate_basis,status,error_message,candidate_kind,fit_scope,feature_family,feature_scope,active_stage_rows,training_sample_count,basis_row_count,compression_row_count,source_consistency_rows,velocity_stage_rows,active_velocity_rows,higher_order_feature_rows,higher_order_feature_rank,higher_order_feature_condition,finite_difference_eps,finite_difference_direction_count,source_row_second_differential_used,source_row_third_differential_used,nonlocal_source_feature_used,all_row_second_differential_used,all_row_third_differential_used,uses_final_stage_velocity_feature,target_row_count,stage_unknown_count,basis_rank,augmented_rank,independent_target_rank,basis_condition,target_jacobian_norm,oracle_correction_norm,higher_order_projected_correction_norm,higher_order_correction_residual_norm,higher_order_correction_relative_residual,max_higher_order_row_relative_residual,projection_residual_norm,projection_relative_residual,max_row_relative_residual,min_row_relative_residual,value_residual_norm,value_level_balance_ok,meaningful_nonfinal_energy,target_jacobian_used_for_capacity_fit,target_direction_oracle_used_for_formula,endpoint_boundary_source_removed,target_terminal_boundary_row_used,terminal_row_replacement_used,projection_used,accepted_h_sweep_present,full_tfe_stage_replacement,higher_order_capacity_spans_target,blocking_gap,next_repair_target,notes
cylindrical_sharp,0.02,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,5.4603740766818775e+06,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,2.0617122274889525e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8513578034916175e-01,1.8257418583505555e-01,7.0216379355507919e-01,9.9256381747273914e-01,1.8257418583505555e-01,7.0103384561706494e-01,9.9228287537043081e-01,4.0942438630254592e-12,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",6,24,8,16,24,16,272,54,5.4179881641395316e+06,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,2.0617122263245546e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8513578034912281e-01,1.8257418583505539e-01,7.0216379355507852e-01,9.9256381747273914e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,3.1212208383103902e-12,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",6,24,8,16,24,16,512,46,8.7997184291076584e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,2.0617122268154058e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8513578034899886e-01,1.8257418583505555e-01,7.0216379355507919e-01,9.9256381747273914e-01,1.8257418583505555e-01,7.0103384561706494e-01,9.9228287537043081e-01,2.6092695078809413e-14,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,9.6380722436508746e+04,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,2.1369606688523945e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8312520000374194e-01,1.8459076797703289e-01,7.0991938594811044e-01,9.9256381790937498e-01,1.8459076797703278e-01,7.0877695742406577e-01,9.9228287580694297e-01,1.0832132683357132e-12,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,48,44,3.3056793522037973e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,2.0924153796236233e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8511918884108772e-01,1.8259100860005084e-01,7.0222849238658780e-01,9.9256381790652581e-01,1.8259100860005087e-01,7.0109844033282198e-01,9.9228287580409458e-01,5.4563045695502616e-15,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_component_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_component_diagonal_value_fit,all_case_h_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,544,46,9.4338225813040372e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,2.0617122268090393e+03,2.6043562229773637e-01,2.6001651966512862e-01,1.8513578034899897e-01,1.8257418583505555e-01,7.0216379355507919e-01,9.9256381747273914e-01,1.8257418583505555e-01,7.0103384561706494e-01,9.9228287537043081e-01,2.4232715175237472e-15,3.3868279671505633e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,5.4603740766818775e+06,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,2.0617121922328397e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469301807725014e-01,1.8257418583505539e-01,7.0301565242960429e-01,9.9256381747323963e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,8.4292368955975294e-11,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",1,24,8,16,24,16,272,54,5.4179881641395316e+06,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,2.0617121920230466e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469301807752372e-01,1.8257418583505539e-01,7.0301565242960429e-01,9.9256381747323963e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,5.8518279562270380e-12,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",1,24,8,16,24,16,512,46,8.7997184291076584e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,2.0617121930956537e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469301807729308e-01,1.8257418583505539e-01,7.0301565242960429e-01,9.9256381747323963e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,8.4189560001229578e-11,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,9.6380722436508746e+04,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,2.1369606359317927e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8267756484720227e-01,1.8459076781173117e-01,7.1078065320190020e-01,9.9256381790987480e-01,1.8459076781173117e-01,7.0877695678935382e-01,9.9228287580694241e-01,1.0315565738539433e-10,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,48,44,3.3056793522037973e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,2.0924153460436978e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8467638679118911e-01,1.8259100860005087e-01,7.0308042975316110e-01,9.9256381790702619e-01,1.8259100860005084e-01,7.0109844033282187e-01,9.9228287580409458e-01,2.9684629084804602e-15,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,case_local_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_full_component_value_fit,case_local_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,544,46,9.4338225813040372e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,2.0617121930954736e+03,2.6043562229773637e-01,2.5970145217120505e-01,1.8469301807729327e-01,1.8257418583505539e-01,7.0301565242960429e-01,9.9256381747323963e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,8.4189549484576375e-11,4.9278503444992840e-34,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",6,24,8,16,24,16,256,46,5.4603740766818775e+06,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,31,7,2.0617010680465228e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469302014674119e-01,1.8257418699893493e-01,7.0301565071243144e-01,9.9256379317188625e-01,1.8257418699884612e-01,7.0103385008569541e-01,9.9228288835240197e-01,1.5438312972319738e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",6,24,8,16,24,16,272,54,5.4179881641395316e+06,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,2.0617121903057382e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469302129710613e-01,1.8257418583505539e-01,7.0301564623082557e-01,9.9256378018524327e-01,1.8257418583505539e-01,7.0103384561706428e-01,9.9228287537043081e-01,4.7495678116283749e-12,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",6,24,8,16,24,16,512,46,8.7997184291076584e+04,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,31,7,2.0617010675472097e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469302014664413e-01,1.8257418699893493e-01,7.0301565071243144e-01,9.9256379317188625e-01,1.8257418699884612e-01,7.0103385008569541e-01,9.9228288835240197e-01,1.5438312991109756e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",6,24,8,16,24,16,32,32,9.6380722436508746e+04,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,32,8,2.1369409846141743e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8267792546659453e-01,1.8459041415097843e-01,7.1077928513730337e-01,9.9256379716639731e-01,1.8459039532740060e-01,7.0877552655363074e-01,9.9228289234509415e-01,1.7243704343210995e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,48,44,3.3056793522037973e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,2.0924153460426323e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8467639001135716e-01,1.8259100860005087e-01,7.0308042355381128e-01,9.9256378061902995e-01,1.8259100860005084e-01,7.0109844033282187e-01,9.9228287580409458e-01,2.1724170719809165e-15,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.02,universal_higher_order_capacity_value_full_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,universal_higher_order_capacity_nonfinal_full_component_value_fit,all_case_h_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",6,24,8,16,24,16,544,46,9.4338225813040372e+03,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,31,7,2.0617010675379634e+03,2.6043562229773637e-01,2.5970145446109977e-01,1.8469302014664393e-01,1.8257418699893493e-01,7.0301565071243144e-01,9.9256379317188625e-01,1.8257418699884612e-01,7.0103385008569541e-01,9.9228288835240197e-01,1.5438312991275025e-06,5.4817986714822987e-30,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.01,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,third_diff_source_rows_perp_along_active_velocity,source-row third differential along active non-final velocity rows,"0,1",1,24,8,16,24,16,256,46,2.9469380531643406e+07,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,28,4,1.1009284031800991e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746732306944e-01,1.2909944524823022e-01,7.0206400271638425e-01,9.9263177791184720e-01,1.2909944524799966e-01,7.0199479379784535e-01,9.9262199854950017e-01,3.5830683742647408e-11,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.01,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_third_diff_source_rows_perp,active non-final velocity plus source-row third differential,"0,1",1,24,8,16,24,16,272,54,2.9339967758903071e+07,1.0000000000000001e-05,16,False,True,False,False,False,False,8,132,24,29,5,1.1016080726909975e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746769259724e-01,1.2909944487358055e-01,7.0206400067897778e-01,9.9263177503120603e-01,1.2909944487358055e-01,7.0199479176189339e-01,9.9262199567089682e-01,7.0273912937839597e-11,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.01,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,second_plus_third_diff_source_rows_perp_along_active_velocity,source-row second and third differentials along active non-final velocity rows,"0,1",1,24,8,16,24,16,512,46,1.0653824636093453e+06,1.0000000000000001e-05,16,True,True,False,False,False,False,8,132,24,28,4,1.1009283838767258e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746732330545e-01,1.2909944524823022e-01,7.0206400271638425e-01,9.9263177791184720e-01,1.2909944524799966e-01,7.0199479379784535e-01,9.9262199854950017e-01,7.9130775328960622e-13,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.01,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,nonlocal_same_case_source_delta_rows_perp,same-case cross-step source-row deltas residualized against local source rows,"0,1",1,24,8,16,24,16,32,32,1.4939586231845533e+05,1.0000000000000001e-05,32,False,False,True,False,False,False,8,132,24,30,6,1.1371766935355457e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.2952769161039857e-01,1.3052387930130935e-01,7.0981030922442068e-01,9.9263177834798566e-01,1.3052387929448736e-01,7.0974033664523617e-01,9.9262199898556791e-01,1.2838041629755628e-12,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.01,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,active_plus_nonlocal_same_case_source_delta_rows_perp,active non-final velocity plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,48,44,1.9712928413201211e+05,1.0000000000000001e-05,48,False,False,True,False,False,False,8,132,24,30,6,1.1254972753456319e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3093580430204585e-01,1.2911127415359788e-01,7.0212833024803400e-01,9.9263177546431625e-01,1.2911127415359788e-01,7.0205911498939133e-01,9.9262199610400281e-01,8.2177009391721970e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
cylindrical_sharp,0.01,case_local_higher_order_capacity_value_scalar_nonfinal,paper_tfe_lower_pair_velocity_compression_higher_order_capacity_gap_not_full_tfe,,case_local_higher_order_capacity_nonfinal_stage_scalar_value_fit,case_local_higher_order_capacity_oracle_fit,higher_order_plus_nonlocal_source_rows_perp,source-row second/third differentials plus same-case nonlocal source-row deltas,"0,1",1,24,8,16,24,16,544,46,1.0475811633172896e+04,1.0000000000000001e-05,48,True,True,True,False,False,False,8,132,24,28,4,1.1009283837412522e+04,1.8390370753258983e-01,1.8388557844972300e-01,1.3094746732330659e-01,1.2909944524823022e-01,7.0206400271638425e-01,9.9263177791184720e-01,1.2909944524799966e-01,7.0199479379784535e-01,9.9262199854950017e-01,2.8401203728188347e-15,1.0044055051631692e-18,True,True,True,False,True,True,False,False,False,False,False,The tested higher-order/nonlocal non-final source features do not reproduce the local correction.,derive a different nonlocal or history-dependent non-final source law for the coefficient-gradient closure,This capacity audit extends the second-differential probe with third finite differences of the source-free lower-pair row Jacobian and same-case cross-step source-row deltas. It is not a formula and not a trajectory h-sweep.
